Date,Market,Crop,Price
2024-11-14,Davanagere,Rice,46.62
2024-11-14,Davanagere,Wheat,37.07
2024-11-14,Davanagere,Maize,29.0
2024-11-14,Davanagere,Carrot,37.76
2024-11-14,Davanagere,Cabbage,16.65
2024-11-14,Davanagere,Chilli,59.21
2024-11-14,Davanagere,Beans,48.48
2024-11-14,Davanagere,Brinjal,30.88
2024-11-14,Davanagere,Cauliflower,37.64
2024-11-14,Shivamogga,Tomato,34.27
2024-11-14,Shivamogga,Onion,23.33
2024-11-14,Shivamogga,Potato,19.7
2024-11-14,Shivamogga,Rice,44.67
2024-11-14,Shivamogga,Wheat,37.66
2024-11-14,Shivamogga,Maize,31.21
2024-11-14,Shivamogga,Carrot,34.09
2024-11-14,Shivamogga,Cabbage,19.3
2024-11-14,Shivamogga,Chilli,66.51
2024-11-14,Shivamogga,Beans,49.16
2024-11-14,Shivamogga,Brinjal,29.8
2024-11-14,Shivamogga,Cauliflower,39.36
2024-11-14,Hassan,Tomato,31.32
2024-11-14,Hassan,Onion,24.56
2024-11-14,Hassan,Potato,20.19
2024-11-14,Hassan,Rice,42.66
2024-11-14,Hassan,Wheat,40.02
2024-11-14,Hassan,Maize,24.75
2024-11-14,Hassan,Carrot,38.86
2024-11-14,Hassan,Cabbage,17.99
2024-11-14,Hassan,Chilli,63.17
2024-11-14,Hassan,Beans,50.05
2024-11-14,Hassan,Brinjal,33.25
2024-11-14,Hassan,Cauliflower,35.81
2024-11-14,Tumakuru,Tomato,29.76
2024-11-14,Tumakuru,Onion,26.39
2024-11-14,Tumakuru,Potato,20.37
2024-11-14,Tumakuru,Rice,47.73
2024-11-14,Tumakuru,Wheat,40.47
2024-11-14,Tumakuru,Maize,25.8
2024-11-14,Tumakuru,Carrot,31.95
2024-11-14,Tumakuru,Cabbage,18.0
2024-11-14,Tumakuru,Chilli,61.83
2024-11-14,Tumakuru,Beans,50.06
2024-11-14,Tumakuru,Brinjal,32.97
2024-11-14,Tumakuru,Cauliflower,35.17
2024-11-14,Chikkamagaluru,Tomato,33.72
2024-11-14,Chikkamagaluru,Onion,25.72
2024-11-14,Chikkamagaluru,Potato,23.45
2024-11-14,Chikkamagaluru,Rice,47.73
2024-11-14,Chikkamagaluru,Wheat,44.66
2024-11-14,Chikkamagaluru,Maize,33.34
2024-11-14,Chikkamagaluru,Carrot,36.88
2024-11-14,Chikkamagaluru,Cabbage,22.05
2024-11-14,Chikkamagaluru,Chilli,67.57
2024-11-14,Chikkamagaluru,Beans,49.97
2024-11-14,Chikkamagaluru,Brinjal,33.36
2024-11-14,Chikkamagaluru,Cauliflower,41.17
2024-11-14,Kalaburagi,Tomato,27.95
2024-11-14,Kalaburagi,Onion,22.87
2024-11-14,Kalaburagi,Potato,21.27
2024-11-14,Kalaburagi,Rice,45.91
2024-11-14,Kalaburagi,Wheat,32.8
2024-11-14,Kalaburagi,Maize,24.09
2024-11-14,Kalaburagi,Carrot,34.22
2024-11-14,Kalaburagi,Cabbage,17.03
2024-11-14,Kalaburagi,Chilli,62.77
2024-11-14,Kalaburagi,Beans,49.3
2024-11-14,Kalaburagi,Brinjal,24.91
2024-11-14,Kalaburagi,Cauliflower,33.37
2024-11-15,Bangalore,Tomato,35.57
2024-11-15,Bangalore,Onion,25.95
2024-11-15,Bangalore,Potato,20.54
2024-11-15,Bangalore,Rice,51.42
2024-11-15,Bangalore,Wheat,40.09
2024-11-15,Bangalore,Maize,29.47
2024-11-15,Bangalore,Carrot,33.46
2024-11-15,Bangalore,Cabbage,24.42
2024-11-15,Bangalore,Chilli,63.84
2024-11-15,Bangalore,Beans,50.46
2024-11-15,Bangalore,Brinjal,34.32
2024-11-15,Bangalore,Cauliflower,40.38
2024-11-15,Mysore,Tomato,28.81
2024-11-15,Mysore,Onion,27.28
2024-11-15,Mysore,Potato,17.82
2024-11-15,Mysore,Rice,47.65
2024-11-15,Mysore,Wheat,40.95
2024-11-15,Mysore,Maize,26.7
2024-11-15,Mysore,Carrot,31.5
2024-11-15,Mysore,Cabbage,23.06
2024-11-15,Mysore,Chilli,61.56
2024-11-15,Mysore,Beans,49.5
2024-11-15,Mysore,Brinjal,33.7
2024-11-15,Mysore,Cauliflower,40.07
2024-11-15,Hubli,Tomato,33.48
2024-11-15,Hubli,Onion,22.7
2024-11-15,Hubli,Potato,20.81
2024-11-15,Hubli,Rice,45.78
2024-11-15,Hubli,Wheat,42.55
2024-11-15,Hubli,Maize,27.08
2024-11-15,Hubli,Carrot,39.31
2024-11-15,Hubli,Cabbage,21.48
2024-11-15,Hubli,Chilli,60.74
2024-11-15,Hubli,Beans,51.56
2024-11-15,Hubli,Brinjal,29.7
2024-11-15,Hubli,Cauliflower,37.12
2024-11-15,Mangalore,Tomato,32.32
2024-11-15,Mangalore,Onion,30.57
2024-11-15,Mangalore,Potato,26.95
2024-11-15,Mangalore,Rice,48.93
2024-11-15,Mangalore,Wheat,39.84
2024-11-15,Mangalore,Maize,32.98
2024-11-15,Mangalore,Carrot,40.21
2024-11-15,Mangalore,Cabbage,20.57
2024-11-15,Mangalore,Chilli,68.0
2024-11-15,Mangalore,Beans,56.27
2024-11-15,Mangalore,Brinjal,37.47
2024-11-15,Mangalore,Cauliflower,37.52
2024-11-15,Belagavi,Tomato,33.38
2024-11-15,Belagavi,Onion,24.39
2024-11-15,Belagavi,Potato,26.09
2024-11-15,Belagavi,Rice,43.21
2024-11-15,Belagavi,Wheat,43.41
2024-11-15,Belagavi,Maize,28.53
2024-11-15,Belagavi,Carrot,34.55
2024-11-15,Belagavi,Cabbage,23.27
2024-11-15,Belagavi,Chilli,64.48
2024-11-15,Belagavi,Beans,48.96
2024-11-15,Belagavi,Brinjal,29.22
2024-11-15,Belagavi,Cauliflower,39.83
2024-11-15,Ballari,Tomato,34.02
2024-11-15,Ballari,Onion,21.65
2024-11-15,Ballari,Potato,21.47
2024-11-15,Ballari,Rice,43.92
2024-11-15,Ballari,Wheat,35.36
2024-11-15,Ballari,Maize,29.32
2024-11-15,Ballari,Carrot,31.95
2024-11-15,Ballari,Cabbage,20.62
2024-11-15,Ballari,Chilli,64.36
2024-11-15,Ballari,Beans,45.26
2024-11-15,Ballari,Brinjal,29.44
2024-11-15,Ballari,Cauliflower,36.73
2024-11-15,Davanagere,Tomato,33.01
2024-11-15,Davanagere,Onion,26.46
2024-11-15,Davanagere,Potato,22.27
2024-11-15,Davanagere,Rice,46.35
2024-11-15,Davanagere,Wheat,41.46
2024-11-15,Davanagere,Maize,26.91
2024-11-15,Davanagere,Carrot,34.22
2024-11-15,Davanagere,Cabbage,22.99
2024-11-15,Davanagere,Chilli,65.82
2024-11-15,Davanagere,Beans,50.6
2024-11-15,Davanagere,Brinjal,32.24
2024-11-15,Davanagere,Cauliflower,36.16
2024-11-15,Shivamogga,Tomato,30.51
2024-11-15,Shivamogga,Onion,28.17
2024-11-15,Shivamogga,Potato,23.66
2024-11-15,Shivamogga,Rice,45.02
2024-11-15,Shivamogga,Wheat,37.48
2024-11-15,Shivamogga,Maize,24.5
2024-11-15,Shivamogga,Carrot,37.99
2024-11-15,Shivamogga,Cabbage,16.97
2024-11-15,Shivamogga,Chilli,60.16
2024-11-15,Shivamogga,Beans,51.78
2024-11-15,Shivamogga,Brinjal,34.47
2024-11-15,Shivamogga,Cauliflower,38.1
2024-11-15,Hassan,Tomato,34.57
2024-11-15,Hassan,Onion,22.42
2024-11-15,Hassan,Potato,19.74
2024-11-15,Hassan,Rice,46.3
2024-11-15,Hassan,Wheat,37.35
2024-11-15,Hassan,Maize,26.83
2024-11-15,Hassan,Carrot,31.65
2024-11-15,Hassan,Cabbage,19.78
2024-11-15,Hassan,Chilli,64.19
2024-11-15,Hassan,Beans,52.88
2024-11-15,Hassan,Brinjal,27.87
2024-11-15,Hassan,Cauliflower,38.8
2024-11-15,Tumakuru,Tomato,29.7
2024-11-15,Tumakuru,Onion,28.4
2024-11-15,Tumakuru,Potato,19.02
2024-11-15,Tumakuru,Rice,46.46
2024-11-15,Tumakuru,Wheat,39.52
2024-11-15,Tumakuru,Maize,23.26
2024-11-15,Tumakuru,Carrot,35.68
2024-11-15,Tumakuru,Cabbage,21.64
2024-11-15,Tumakuru,Chilli,65.14
2024-11-15,Tumakuru,Beans,44.93
2024-11-15,Tumakuru,Brinjal,33.22
2024-11-15,Tumakuru,Cauliflower,35.34
2024-11-15,Chikkamagaluru,Tomato,34.37
2024-11-15,Chikkamagaluru,Onion,29.65
2024-11-15,Chikkamagaluru,Potato,21.11
2024-11-15,Chikkamagaluru,Rice,50.73
2024-11-15,Chikkamagaluru,Wheat,45.38
2024-11-15,Chikkamagaluru,Maize,28.3
2024-11-15,Chikkamagaluru,Carrot,39.32
2024-11-15,Chikkamagaluru,Cabbage,18.79
2024-11-15,Chikkamagaluru,Chilli,60.57
2024-11-15,Chikkamagaluru,Beans,49.84
2024-11-15,Chikkamagaluru,Brinjal,29.58
2024-11-15,Chikkamagaluru,Cauliflower,39.51
2024-11-15,Kalaburagi,Tomato,27.8
2024-11-15,Kalaburagi,Onion,19.16
2024-11-15,Kalaburagi,Potato,18.55
2024-11-15,Kalaburagi,Rice,42.8
2024-11-15,Kalaburagi,Wheat,39.85
2024-11-15,Kalaburagi,Maize,23.7
2024-11-15,Kalaburagi,Carrot,30.61
2024-11-15,Kalaburagi,Cabbage,12.73
2024-11-15,Kalaburagi,Chilli,59.16
2024-11-15,Kalaburagi,Beans,45.99
2024-11-15,Kalaburagi,Brinjal,27.04
2024-11-15,Kalaburagi,Cauliflower,30.72
2024-11-16,Bangalore,Tomato,33.49
2024-11-16,Bangalore,Onion,24.46
2024-11-16,Bangalore,Potato,27.44
2024-11-16,Bangalore,Rice,44.47
2024-11-16,Bangalore,Wheat,37.89
2024-11-16,Bangalore,Maize,27.14
2024-11-16,Bangalore,Carrot,36.46
2024-11-16,Bangalore,Cabbage,21.08
2024-11-16,Bangalore,Chilli,64.23
2024-11-16,Bangalore,Beans,47.52
2024-11-16,Bangalore,Brinjal,36.19
2024-11-16,Bangalore,Cauliflower,39.05
2024-11-16,Mysore,Tomato,34.77
2024-11-16,Mysore,Onion,29.47
2024-11-16,Mysore,Potato,22.76
2024-11-16,Mysore,Rice,41.74
2024-11-16,Mysore,Wheat,42.36
2024-11-16,Mysore,Maize,26.72
2024-11-16,Mysore,Carrot,38.77
2024-11-16,Mysore,Cabbage,18.89
2024-11-16,Mysore,Chilli,60.71
2024-11-16,Mysore,Beans,47.19
2024-11-16,Mysore,Brinjal,30.42
2024-11-16,Mysore,Cauliflower,34.31
2024-11-16,Hubli,Tomato,36.04
2024-11-16,Hubli,Onion,24.6
2024-11-16,Hubli,Potato,25.4
2024-11-16,Hubli,Rice,44.14
2024-11-16,Hubli,Wheat,43.29
2024-11-16,Hubli,Maize,27.01
2024-11-16,Hubli,Carrot,38.71
2024-11-16,Hubli,Cabbage,19.38
2024-11-16,Hubli,Chilli,66.14
2024-11-16,Hubli,Beans,50.81
2024-11-16,Hubli,Brinjal,29.78
2024-11-16,Hubli,Cauliflower,38.21
2024-11-16,Mangalore,Tomato,32.0
2024-11-16,Mangalore,Onion,27.78
2024-11-16,Mangalore,Potato,25.46
2024-11-16,Mangalore,Rice,45.55
2024-11-16,Mangalore,Wheat,39.59
2024-11-16,Mangalore,Maize,31.3
2024-11-16,Mangalore,Carrot,39.75
2024-11-16,Mangalore,Cabbage,25.07
2024-11-16,Mangalore,Chilli,64.61
2024-11-16,Mangalore,Beans,53.89
2024-11-16,Mangalore,Brinjal,37.63
2024-11-16,Mangalore,Cauliflower,41.29
2024-11-16,Belagavi,Tomato,32.98
2024-11-16,Belagavi,Onion,22.67
2024-11-16,Belagavi,Potato,22.69
2024-11-16,Belagavi,Rice,43.93
2024-11-16,Belagavi,Wheat,39.9
2024-11-16,Belagavi,Maize,24.66
2024-11-16,Belagavi,Carrot,33.86
2024-11-16,Belagavi,Cabbage,18.31
2024-11-16,Belagavi,Chilli,66.02
2024-11-16,Belagavi,Beans,51.77
2024-11-16,Belagavi,Brinjal,28.72
2024-11-16,Belagavi,Cauliflower,39.49
2024-11-16,Ballari,Tomato,33.45
2024-11-16,Ballari,Onion,22.43
2024-11-16,Ballari,Potato,20.19
2024-11-16,Ballari,Rice,45.72
2024-11-16,Ballari,Wheat,38.17
2024-11-16,Ballari,Maize,24.18
2024-11-16,Ballari,Carrot,35.75
2024-11-16,Ballari,Cabbage,15.15
2024-11-16,Ballari,Chilli,58.59
2024-11-16,Ballari,Beans,45.59
2024-11-16,Ballari,Brinjal,27.06
2024-11-16,Ballari,Cauliflower,34.27
2024-11-16,Davanagere,Tomato,33.58
2024-11-16,Davanagere,Onion,24.89
2024-11-16,Davanagere,Potato,19.14
2024-11-16,Davanagere,Rice,44.37
2024-11-16,Davanagere,Wheat,42.44
2024-11-16,Davanagere,Maize,29.06
2024-11-16,Davanagere,Carrot,33.65
2024-11-16,Davanagere,Cabbage,21.04
2024-11-16,Davanagere,Chilli,60.44
2024-11-16,Davanagere,Beans,49.83
2024-11-16,Davanagere,Brinjal,31.29
2024-11-16,Davanagere,Cauliflower,39.16
2024-11-16,Shivamogga,Tomato,33.49
2024-11-16,Shivamogga,Onion,22.52
2024-11-16,Shivamogga,Potato,22.99
2024-11-16,Shivamogga,Rice,43.21
2024-11-16,Shivamogga,Wheat,42.77
2024-11-16,Shivamogga,Maize,30.01
2024-11-16,Shivamogga,Carrot,38.14
2024-11-16,Shivamogga,Cabbage,17.2
2024-11-16,Shivamogga,Chilli,65.27
2024-11-16,Shivamogga,Beans,48.37
2024-11-16,Shivamogga,Brinjal,32.29
2024-11-16,Shivamogga,Cauliflower,37.11
2024-11-16,Hassan,Tomato,33.85
2024-11-16,Hassan,Onion,22.78
2024-11-16,Hassan,Potato,19.12
2024-11-16,Hassan,Rice,43.63
2024-11-16,Hassan,Wheat,36.83
2024-11-16,Hassan,Maize,24.16
2024-11-16,Hassan,Carrot,38.74
2024-11-16,Hassan,Cabbage,15.6
2024-11-16,Hassan,Chilli,62.23
2024-11-16,Hassan,Beans,51.57
2024-11-16,Hassan,Brinjal,28.29
2024-11-16,Hassan,Cauliflower,37.42
2024-11-16,Tumakuru,Tomato,31.38
2024-11-16,Tumakuru,Onion,25.32
2024-11-16,Tumakuru,Potato,18.42
2024-11-16,Tumakuru,Rice,46.47
2024-11-16,Tumakuru,Wheat,38.39
2024-11-16,Tumakuru,Maize,29.01
2024-11-16,Tumakuru,Carrot,35.67
2024-11-16,Tumakuru,Cabbage,21.24
2024-11-16,Tumakuru,Chilli,63.3
2024-11-16,Tumakuru,Beans,46.04
2024-11-16,Tumakuru,Brinjal,34.08
2024-11-16,Tumakuru,Cauliflower,33.88
2024-11-16,Chikkamagaluru,Tomato,30.91
2024-11-16,Chikkamagaluru,Onion,27.56
2024-11-16,Chikkamagaluru,Potato,20.64
2024-11-16,Chikkamagaluru,Rice,50.54
2024-11-16,Chikkamagaluru,Wheat,39.94
2024-11-16,Chikkamagaluru,Maize,29.66
2024-11-16,Chikkamagaluru,Carrot,38.77
2024-11-16,Chikkamagaluru,Cabbage,23.23
2024-11-16,Chikkamagaluru,Chilli,67.39
2024-11-16,Chikkamagaluru,Beans,48.4
2024-11-16,Chikkamagaluru,Brinjal,33.43
2024-11-16,Chikkamagaluru,Cauliflower,41.71
2024-11-16,Kalaburagi,Tomato,31.73
2024-11-16,Kalaburagi,Onion,19.29
2024-11-16,Kalaburagi,Potato,21.55
2024-11-16,Kalaburagi,Rice,43.19
2024-11-16,Kalaburagi,Wheat,36.31
2024-11-16,Kalaburagi,Maize,26.93
2024-11-16,Kalaburagi,Carrot,28.78
2024-11-16,Kalaburagi,Cabbage,14.83
2024-11-16,Kalaburagi,Chilli,56.63
2024-11-16,Kalaburagi,Beans,49.47
2024-11-16,Kalaburagi,Brinjal,32.44
2024-11-16,Kalaburagi,Cauliflower,35.23
2024-11-17,Bangalore,Tomato,30.68
2024-11-17,Bangalore,Onion,29.82
2024-11-17,Bangalore,Potato,24.62
2024-11-17,Bangalore,Rice,47.65
2024-11-17,Bangalore,Wheat,38.88
2024-11-17,Bangalore,Maize,27.76
2024-11-17,Bangalore,Carrot,34.34
2024-11-17,Bangalore,Cabbage,17.91
2024-11-17,Bangalore,Chilli,61.56
2024-11-17,Bangalore,Beans,53.97
2024-11-17,Bangalore,Brinjal,34.79
2024-11-17,Bangalore,Cauliflower,43.14
2024-11-17,Mysore,Tomato,30.35
2024-11-17,Mysore,Onion,26.58
2024-11-17,Mysore,Potato,18.33
2024-11-17,Mysore,Rice,45.52
2024-11-17,Mysore,Wheat,40.97
2024-11-17,Mysore,Maize,25.24
2024-11-17,Mysore,Carrot,31.84
2024-11-17,Mysore,Cabbage,23.46
2024-11-17,Mysore,Chilli,65.82
2024-11-17,Mysore,Beans,52.28
2024-11-17,Mysore,Brinjal,33.48
2024-11-17,Mysore,Cauliflower,37.35
2024-11-17,Hubli,Tomato,30.93
2024-11-17,Hubli,Onion,28.22
2024-11-17,Hubli,Potato,23.68
2024-11-17,Hubli,Rice,46.55
2024-11-17,Hubli,Wheat,38.35
2024-11-17,Hubli,Maize,31.94
2024-11-17,Hubli,Carrot,36.73
2024-11-17,Hubli,Cabbage,18.43
2024-11-17,Hubli,Chilli,63.57
2024-11-17,Hubli,Beans,52.65
2024-11-17,Hubli,Brinjal,28.94
2024-11-17,Hubli,Cauliflower,39.59
2024-11-17,Mangalore,Tomato,34.24
2024-11-17,Mangalore,Onion,25.81
2024-11-17,Mangalore,Potato,28.21
2024-11-17,Mangalore,Rice,50.08
2024-11-17,Mangalore,Wheat,43.49
2024-11-17,Mangalore,Maize,30.99
2024-11-17,Mangalore,Carrot,42.56
2024-11-17,Mangalore,Cabbage,21.8
2024-11-17,Mangalore,Chilli,62.22
2024-11-17,Mangalore,Beans,51.65
2024-11-17,Mangalore,Brinjal,34.18
2024-11-17,Mangalore,Cauliflower,41.64
2024-11-17,Belagavi,Tomato,32.9
2024-11-17,Belagavi,Onion,22.91
2024-11-17,Belagavi,Potato,19.66
2024-11-17,Belagavi,Rice,43.41
2024-11-17,Belagavi,Wheat,37.63
2024-11-17,Belagavi,Maize,24.64
2024-11-17,Belagavi,Carrot,39.28
2024-11-17,Belagavi,Cabbage,21.82
2024-11-17,Belagavi,Chilli,63.03
2024-11-17,Belagavi,Beans,52.32
2024-11-17,Belagavi,Brinjal,33.65
2024-11-17,Belagavi,Cauliflower,39.91
2024-11-17,Ballari,Tomato,28.27
2024-11-17,Ballari,Onion,20.78
2024-11-17,Ballari,Potato,20.17
2024-11-17,Ballari,Rice,40.49
2024-11-17,Ballari,Wheat,39.13
2024-11-17,Ballari,Maize,28.67
2024-11-17,Ballari,Carrot,32.23
2024-11-17,Ballari,Cabbage,18.63
2024-11-17,Ballari,Chilli,57.37
2024-11-17,Ballari,Beans,45.48
2024-11-17,Ballari,Brinjal,27.62
2024-11-17,Ballari,Cauliflower,36.41
2024-11-17,Davanagere,Tomato,32.9
2024-11-17,Davanagere,Onion,27.07
2024-11-17,Davanagere,Potato,25.44
2024-11-17,Davanagere,Rice,48.13
2024-11-17,Davanagere,Wheat,38.17
2024-11-17,Davanagere,Maize,28.28
2024-11-17,Davanagere,Carrot,38.12
2024-11-17,Davanagere,Cabbage,16.23
2024-11-17,Davanagere,Chilli,65.17
2024-11-17,Davanagere,Beans,47.85
2024-11-17,Davanagere,Brinjal,35.09
2024-11-17,Davanagere,Cauliflower,41.01
2024-11-17,Shivamogga,Tomato,31.62
2024-11-17,Shivamogga,Onion,24.74
2024-11-17,Shivamogga,Potato,25.86
2024-11-17,Shivamogga,Rice,47.24
2024-11-17,Shivamogga,Wheat,42.45
2024-11-17,Shivamogga,Maize,28.08
2024-11-17,Shivamogga,Carrot,35.38
2024-11-17,Shivamogga,Cabbage,20.29
2024-11-17,Shivamogga,Chilli,60.74
2024-11-17,Shivamogga,Beans,53.76
2024-11-17,Shivamogga,Brinjal,29.01
2024-11-17,Shivamogga,Cauliflower,38.48
2024-11-17,Hassan,Tomato,34.86
2024-11-17,Hassan,Onion,24.02
2024-11-17,Hassan,Potato,18.57
2024-11-17,Hassan,Rice,42.43
2024-11-17,Hassan,Wheat,42.26
2024-11-17,Hassan,Maize,26.86
2024-11-17,Hassan,Carrot,36.12
2024-11-17,Hassan,Cabbage,20.26
2024-11-17,Hassan,Chilli,66.1
2024-11-17,Hassan,Beans,52.07
2024-11-17,Hassan,Brinjal,30.17
2024-11-17,Hassan,Cauliflower,40.55
2024-11-17,Tumakuru,Tomato,29.97
2024-11-17,Tumakuru,Onion,23.01
2024-11-17,Tumakuru,Potato,22.11
2024-11-17,Tumakuru,Rice,43.47
2024-11-17,Tumakuru,Wheat,37.04
2024-11-17,Tumakuru,Maize,23.11
2024-11-17,Tumakuru,Carrot,32.9
2024-11-17,Tumakuru,Cabbage,17.11
2024-11-17,Tumakuru,Chilli,60.1
2024-11-17,Tumakuru,Beans,50.19
2024-11-17,Tumakuru,Brinjal,30.66
2024-11-17,Tumakuru,Cauliflower,36.65
2024-11-17,Chikkamagaluru,Tomato,35.9
2024-11-17,Chikkamagaluru,Onion,26.72
2024-11-17,Chikkamagaluru,Potato,22.6
2024-11-17,Chikkamagaluru,Rice,50.48
2024-11-17,Chikkamagaluru,Wheat,44.64
2024-11-17,Chikkamagaluru,Maize,30.45
2024-11-17,Chikkamagaluru,Carrot,40.73
2024-11-17,Chikkamagaluru,Cabbage,19.56
2024-11-17,Chikkamagaluru,Chilli,68.41
2024-11-17,Chikkamagaluru,Beans,51.37
2024-11-17,Chikkamagaluru,Brinjal,34.03
2024-11-17,Chikkamagaluru,Cauliflower,36.81
2024-11-17,Kalaburagi,Tomato,27.47
2024-11-17,Kalaburagi,Onion,23.33
2024-11-17,Kalaburagi,Potato,16.36
2024-11-17,Kalaburagi,Rice,42.06
2024-11-17,Kalaburagi,Wheat,37.44
2024-11-17,Kalaburagi,Maize,28.15
2024-11-17,Kalaburagi,Carrot,31.29
2024-11-17,Kalaburagi,Cabbage,16.78
2024-11-17,Kalaburagi,Chilli,60.49
2024-11-17,Kalaburagi,Beans,46.47
2024-11-17,Kalaburagi,Brinjal,28.43
2024-11-17,Kalaburagi,Cauliflower,38.56
2024-11-18,Bangalore,Tomato,36.62
2024-11-18,Bangalore,Onion,31.6
2024-11-18,Bangalore,Potato,25.53
2024-11-18,Bangalore,Rice,51.62
2024-11-18,Bangalore,Wheat,39.64
2024-11-18,Bangalore,Maize,26.84
2024-11-18,Bangalore,Carrot,35.69
2024-11-18,Bangalore,Cabbage,18.94
2024-11-18,Bangalore,Chilli,63.17
2024-11-18,Bangalore,Beans,53.73
2024-11-18,Bangalore,Brinjal,35.99
2024-11-18,Bangalore,Cauliflower,41.36
2024-11-18,Mysore,Tomato,35.44
2024-11-18,Mysore,Onion,27.05
2024-11-18,Mysore,Potato,19.83
2024-11-18,Mysore,Rice,42.41
2024-11-18,Mysore,Wheat,37.93
2024-11-18,Mysore,Maize,24.73
2024-11-18,Mysore,Carrot,33.46
2024-11-18,Mysore,Cabbage,22.55
2024-11-18,Mysore,Chilli,62.27
2024-11-18,Mysore,Beans,46.8
2024-11-18,Mysore,Brinjal,31.18
2024-11-18,Mysore,Cauliflower,40.94
2024-11-18,Hubli,Tomato,34.42
2024-11-18,Hubli,Onion,25.39
2024-11-18,Hubli,Potato,25.21
2024-11-18,Hubli,Rice,43.02
2024-11-18,Hubli,Wheat,42.03
2024-11-18,Hubli,Maize,31.47
2024-11-18,Hubli,Carrot,34.52
2024-11-18,Hubli,Cabbage,18.51
2024-11-18,Hubli,Chilli,66.96
2024-11-18,Hubli,Beans,51.46
2024-11-18,Hubli,Brinjal,33.94
2024-11-18,Hubli,Cauliflower,39.07
2024-11-18,Mangalore,Tomato,35.54
2024-11-18,Mangalore,Onion,28.28
2024-11-18,Mangalore,Potato,22.44
2024-11-18,Mangalore,Rice,47.61
2024-11-18,Mangalore,Wheat,39.4
2024-11-18,Mangalore,Maize,26.63
2024-11-18,Mangalore,Carrot,37.36
2024-11-18,Mangalore,Cabbage,22.86
2024-11-18,Mangalore,Chilli,69.37
2024-11-18,Mangalore,Beans,52.31
2024-11-18,Mangalore,Brinjal,33.48
2024-11-18,Mangalore,Cauliflower,44.06
2024-11-18,Belagavi,Tomato,36.77
2024-11-18,Belagavi,Onion,28.91
2024-11-18,Belagavi,Potato,26.38
2024-11-18,Belagavi,Rice,50.18
2024-11-18,Belagavi,Wheat,37.9
2024-11-18,Belagavi,Maize,25.33
2024-11-18,Belagavi,Carrot,37.46
2024-11-18,Belagavi,Cabbage,23.03
2024-11-18,Belagavi,Chilli,65.8
2024-11-18,Belagavi,Beans,49.58
2024-11-18,Belagavi,Brinjal,29.43
2024-11-18,Belagavi,Cauliflower,35.12
2024-11-18,Ballari,Tomato,30.81
2024-11-18,Ballari,Onion,25.75
2024-11-18,Ballari,Potato,20.14
2024-11-18,Ballari,Rice,45.14
2024-11-18,Ballari,Wheat,37.75
2024-11-18,Ballari,Maize,27.31
2024-11-18,Ballari,Carrot,30.37
2024-11-18,Ballari,Cabbage,14.61
2024-11-18,Ballari,Chilli,57.43
2024-11-18,Ballari,Beans,51.26
2024-11-18,Ballari,Brinjal,30.59
2024-11-18,Ballari,Cauliflower,33.08
2024-11-18,Davanagere,Tomato,29.59
2024-11-18,Davanagere,Onion,28.17
2024-11-18,Davanagere,Potato,23.31
2024-11-18,Davanagere,Rice,43.51
2024-11-18,Davanagere,Wheat,36.71
2024-11-18,Davanagere,Maize,28.77
2024-11-18,Davanagere,Carrot,34.92
2024-11-18,Davanagere,Cabbage,17.15
2024-11-18,Davanagere,Chilli,63.89
2024-11-18,Davanagere,Beans,50.33
2024-11-18,Davanagere,Brinjal,32.88
2024-11-18,Davanagere,Cauliflower,41.48
2024-11-18,Shivamogga,Tomato,32.34
2024-11-18,Shivamogga,Onion,29.11
2024-11-18,Shivamogga,Potato,20.19
2024-11-18,Shivamogga,Rice,44.9
2024-11-18,Shivamogga,Wheat,42.05
2024-11-18,Shivamogga,Maize,30.33
2024-11-18,Shivamogga,Carrot,38.78
2024-11-18,Shivamogga,Cabbage,20.19
2024-11-18,Shivamogga,Chilli,64.63
2024-11-18,Shivamogga,Beans,48.79
2024-11-18,Shivamogga,Brinjal,35.26
2024-11-18,Shivamogga,Cauliflower,41.6
2024-11-18,Hassan,Tomato,34.03
2024-11-18,Hassan,Onion,23.35
2024-11-18,Hassan,Potato,19.96
2024-11-18,Hassan,Rice,43.84
2024-11-18,Hassan,Wheat,37.2
2024-11-18,Hassan,Maize,28.64
2024-11-18,Hassan,Carrot,37.81
2024-11-18,Hassan,Cabbage,22.42
2024-11-18,Hassan,Chilli,65.56
2024-11-18,Hassan,Beans,50.53
2024-11-18,Hassan,Brinjal,28.28
2024-11-18,Hassan,Cauliflower,39.55
2024-11-18,Tumakuru,Tomato,33.73
2024-11-18,Tumakuru,Onion,22.43
2024-11-18,Tumakuru,Potato,19.64
2024-11-18,Tumakuru,Rice,42.4
2024-11-18,Tumakuru,Wheat,36.97
2024-11-18,Tumakuru,Maize,24.45
2024-11-18,Tumakuru,Carrot,35.89
2024-11-18,Tumakuru,Cabbage,19.87
2024-11-18,Tumakuru,Chilli,62.95
2024-11-18,Tumakuru,Beans,50.75
2024-11-18,Tumakuru,Brinjal,27.99
2024-11-18,Tumakuru,Cauliflower,34.66
2024-11-18,Chikkamagaluru,Tomato,34.65
2024-11-18,Chikkamagaluru,Onion,30.34
2024-11-18,Chikkamagaluru,Potato,25.52
2024-11-18,Chikkamagaluru,Rice,51.01
2024-11-18,Chikkamagaluru,Wheat,38.58
2024-11-18,Chikkamagaluru,Maize,26.71
